base_pwsid,resolved_pwsid,system_name,display_name,county,monitoring_end_date,year,lead_90th_ppb,above_action_level,lines_replaced,inventory_year,inventory_lead,inventory_gpcl,inventory_unknown,total_to_identify_or_replace,inventory_complete_flag
MI0004280,MI0004280,MERRITT TOWNSHIP,MERRITT TOWNSHIP,BAY,2023-12-31,2023,1.0,False,,2025.0,,,,,
MI0004280,MI0004280,MERRITT TOWNSHIP,MERRITT TOWNSHIP,BAY,2024-12-31,2024,0.0,False,,2025.0,,,,,
MI0004310,MI0004310,"MESICK, VILLAGE OF","MESICK, VILLAGE OF",WEXFORD,2016-12-31,2016,0.0,False,,2025.0,,,,,
MI0004310,MI0004310,"MESICK, VILLAGE OF","MESICK, VILLAGE OF",WEXFORD,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0004310,MI0004310,"MESICK, VILLAGE OF","MESICK, VILLAGE OF",WEXFORD,2020-06-30,2020,4.0,False,,2025.0,,,,,
MI0004310,MI0004310,"MESICK, VILLAGE OF","MESICK, VILLAGE OF",WEXFORD,2020-12-31,2020,4.0,False,,2025.0,,,,,
MI0004310,MI0004310,"MESICK, VILLAGE OF","MESICK, VILLAGE OF",WEXFORD,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0004312,MI0004312,"METAMORA, VILLAGE OF","METAMORA, VILLAGE OF",LAPEER,2018-12-31,2018,3.0,False,,2025.0,,,,,
MI0004312,MI0004312,"METAMORA, VILLAGE OF","METAMORA, VILLAGE OF",LAPEER,2021-12-31,2021,4.0,False,,2025.0,,,,,
MI0004312,MI0004312,"METAMORA, VILLAGE OF","METAMORA, VILLAGE OF",LAPEER,2024-12-31,2024,8.0,False,,2025.0,,,,,
MI0004320,MI0004320,MICHIANA,MICHIANA,BERRIEN,2018-12-31,2018,2.0,False,,2025.0,,,,,
MI0004320,MI0004320,MICHIANA,MICHIANA,BERRIEN,2019-12-31,2019,3.0,False,,2025.0,,,,,
MI0004320,MI0004320,MICHIANA,MICHIANA,BERRIEN,2020-06-30,2020,4.0,False,,2025.0,,,,,
MI0004320,MI0004320,MICHIANA,MICHIANA,BERRIEN,2021-06-30,2021,4.0,False,,2025.0,,,,,
MI0004320,MI0004320,MICHIANA,MICHIANA,BERRIEN,2021-12-31,2021,6.0,False,,2025.0,,,,,
MI0004320,MI0004320,MICHIANA,MICHIANA,BERRIEN,2022-06-30,2022,4.0,False,,2025.0,,,,,
MI0004320,MI0004320,MICHIANA,MICHIANA,BERRIEN,2022-12-31,2022,1.0,False,,2025.0,,,,,
MI0004320,MI0004320,MICHIANA,MICHIANA,BERRIEN,2023-12-31,2023,4.0,False,,2025.0,,,,,
MI0004320,MI0004320,MICHIANA,MICHIANA,BERRIEN,2024-12-31,2024,1.0,False,,2025.0,,,,,
MI0004320,MI0004320,MICHIANA,MICHIANA,BERRIEN,2025-12-31,2025,1.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0004340,MI0004340-a,MICHIGAN STATE UNIVERSITY,MICHIGAN STATE UNIVERSITY,INGHAM,2017-12-31,2017,9.0,False,,2025.0,,,,,
MI0004340,MI0004340-a,MICHIGAN STATE UNIVERSITY,MICHIGAN STATE UNIVERSITY,INGHAM,2020-12-31,2020,5.0,False,,2025.0,,,,,
MI0004340,MI0004340-a,MICHIGAN STATE UNIVERSITY,MICHIGAN STATE UNIVERSITY,INGHAM,2021-06-30,2021,2.0,False,,2025.0,,,,,
MI0004340,MI0004340-a,MICHIGAN STATE UNIVERSITY,MICHIGAN STATE UNIVERSITY,INGHAM,2021-12-31,2021,3.0,False,,2025.0,,,,,
MI0004340,MI0004340-a,MICHIGAN STATE UNIVERSITY,MICHIGAN STATE UNIVERSITY,INGHAM,2022-06-30,2022,3.0,False,,2025.0,,,,,
MI0004340,MI0004340-a,MICHIGAN STATE UNIVERSITY,MICHIGAN STATE UNIVERSITY,INGHAM,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0004340,MI0004340-c,MICHIGAN STATE UNIVERSITY (FARMS),MICHIGAN STATE UNIVERSITY (FARMS),INGHAM,2023-12-31,2023,50.0,True,,2025.0,,,,,
MI0004340,MI0004340-c,MICHIGAN STATE UNIVERSITY (FARMS),MICHIGAN STATE UNIVERSITY (FARMS),INGHAM,2024-06-30,2024,2.0,False,,2025.0,,,,,
MI0004340,MI0004340-a,MICHIGAN STATE UNIVERSITY,MICHIGAN STATE UNIVERSITY,INGHAM,2024-12-31,2024,2.0,False,,2025.0,,,,,
MI0004340,MI0004340-b,MICHIGAN STATE UNIVERSITY (FARM),MICHIGAN STATE UNIVERSITY (FARM),INGHAM,2024-12-31,2024,2.0,False,,2025.0,,,,,
MI0004340,MI0004340-e,MICHIGAN STATE UNIVERSITY (DS002),MICHIGAN STATE UNIVERSITY (DS002),INGHAM,2024-12-31,2024,2.0,False,,2025.0,,,,,
MI0004340,MI0004340-d,MICHIGAN STATE UNIVERSITY (DS001),MICHIGAN STATE UNIVERSITY,INGHAM,2025-12-31,2025,2.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0004353,MI0004353-a,MICHINDOH CONFERENCE CENTER (DS001),MICHINDOH CONFERENCE CENTER (DS001),HILLSDALE,2025-12-31,2025,0.0,False,,,,,,,
MI0004353,MI0004353-b,MICHINDOH CONFERENCE CENTER (DS002),MICHINDOH CONFERENCE CENTER (DS002),HILLSDALE,2025-12-31,2025,0.0,False,,,,,,,
MI0004360,MI0004360,MIDDLEVILLE,MIDDLEVILLE,BARRY,2018-12-31,2018,5.0,False,,2025.0,,,,,
MI0004360,MI0004360,MIDDLEVILLE,MIDDLEVILLE,BARRY,2019-06-30,2019,3.0,False,,2025.0,,,,,
MI0004360,MI0004360,MIDDLEVILLE,MIDDLEVILLE,BARRY,2019-12-31,2019,8.0,False,,2025.0,,,,,
MI0004360,MI0004360,MIDDLEVILLE,MIDDLEVILLE,BARRY,2020-06-30,2020,7.0,False,,2025.0,,,,,
MI0004360,MI0004360,MIDDLEVILLE,MIDDLEVILLE,BARRY,2020-12-31,2020,4.0,False,,2025.0,,,,,
MI0004360,MI0004360,MIDDLEVILLE,MIDDLEVILLE,BARRY,2021-12-31,2021,6.0,False,10.0,2025.0,,,,,
MI0004360,MI0004360,MIDDLEVILLE,MIDDLEVILLE,BARRY,2022-12-31,2022,2.0,False,2.0,2025.0,,,,,
MI0004360,MI0004360,MIDDLEVILLE,MIDDLEVILLE,BARRY,2023-12-31,2023,3.0,False,6.0,2025.0,,,,,
MI0004360,MI0004360,MIDDLEVILLE,MIDDLEVILLE,BARRY,2023-12-31,2023,3.0,False,6.0,2025.0,,,,,
MI0004370,MI0004370,"MIDLAND, CITY OF","MIDLAND, CITY OF",MIDLAND,2016-12-31,2016,5.0,False,,2025.0,,,,,
MI0004370,MI0004370,"MIDLAND, CITY OF","MIDLAND, CITY OF",MIDLAND,2019-12-31,2019,3.0,False,,2025.0,,,,,
MI0004370,MI0004370,"MIDLAND, CITY OF","MIDLAND, CITY OF",MIDLAND,2020-12-31,2020,5.0,False,,2025.0,,,,,
MI0004370,MI0004370,"MIDLAND, CITY OF","MIDLAND, CITY OF",MIDLAND,2021-12-31,2021,2.0,False,,2025.0,,,,,
MI0004370,MI0004370,"MIDLAND, CITY OF","MIDLAND, CITY OF",MIDLAND,2022-12-31,2022,3.0,False,,2025.0,,,,,
MI0004370,MI0004370,"MIDLAND, CITY OF","MIDLAND, CITY OF",MIDLAND,2023-12-31,2023,3.0,False,2.0,2025.0,,,,,
MI0004370,MI0004370,"MIDLAND, CITY OF","MIDLAND, CITY OF",MIDLAND,2024-12-31,2024,2.0,False,,2025.0,,,,,
MI0004375,MI0004375,"MIDLAND CO., WATER DIST. NO. 1 OF","MIDLAND CO., WATER DIST. NO. 1 OF",MIDLAND,2017-12-31,2017,4.0,False,,2025.0,,,,,
MI0004375,MI0004375,"MIDLAND CO., WATER DIST. NO. 1 OF","MIDLAND CO., WATER DIST. NO. 1 OF",MIDLAND,2019-12-31,2019,2.0,False,,2025.0,,,,,
MI0004375,MI0004375,"MIDLAND CO., WATER DIST. NO. 1 OF","MIDLAND CO., WATER DIST. NO. 1 OF",MIDLAND,2020-12-31,2020,4.0,False,,2025.0,,,,,
MI0004375,MI0004375,"MIDLAND CO., WATER DIST. NO. 1 OF","MIDLAND CO., WATER DIST. NO. 1 OF",MIDLAND,2021-12-31,2021,5.0,False,,2025.0,,,,,
MI0004375,MI0004375,"MIDLAND CO., WATER DIST. NO. 1 OF","MIDLAND CO., WATER DIST. NO. 1 OF",MIDLAND,2022-12-31,2022,4.0,False,,2025.0,,,,,
MI0004375,MI0004375,"MIDLAND CO., WATER DIST. NO. 1 OF","MIDLAND CO., WATER DIST. NO. 1 OF",MIDLAND,2023-12-31,2023,3.0,False,,2025.0,,,,,
MI0004375,MI0004375,"MIDLAND CO., WATER DIST. NO. 1 OF","MIDLAND CO., WATER DIST. NO. 1 OF",MIDLAND,2024-06-30,2024,4.0,False,,2025.0,,,,,
MI0004375,MI0004375,"MIDLAND CO., WATER DIST. NO. 1 OF","MIDLAND CO., WATER DIST. NO. 1 OF",MIDLAND,2024-12-31,2024,3.0,False,,2025.0,,,,,
MI0004375,MI0004375,"MIDLAND CO., WATER DIST. NO. 1 OF","MIDLAND CO., WATER DIST. NO. 1 OF",MIDLAND,2025-12-31,2025,4.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0004377,MI0004377,MIDLAND CHARTER TOWNSHIP,MIDLAND CHARTER TOWNSHIP,MIDLAND,2019-06-30,2019,2.0,False,,2025.0,,,,,
MI0004377,MI0004377,MIDLAND CHARTER TOWNSHIP,MIDLAND CHARTER TOWNSHIP,MIDLAND,2019-12-31,2019,4.0,False,,2025.0,,,,,
MI0004377,MI0004377,MIDLAND CHARTER TOWNSHIP,MIDLAND CHARTER TOWNSHIP,MIDLAND,2020-12-31,2020,2.0,False,,2025.0,,,,,
MI0004377,MI0004377,MIDLAND CHARTER TOWNSHIP,MIDLAND CHARTER TOWNSHIP,MIDLAND,2021-12-31,2021,2.0,False,,2025.0,,,,,
MI0004377,MI0004377,MIDLAND CHARTER TOWNSHIP,MIDLAND CHARTER TOWNSHIP,MIDLAND,2022-12-31,2022,2.0,False,,2025.0,,,,,
MI0004377,MI0004377,MIDLAND CHARTER TOWNSHIP,MIDLAND CHARTER TOWNSHIP,MIDLAND,2023-12-31,2023,6.0,False,,2025.0,,,,,
MI0004377,MI0004377,MIDLAND CHARTER TOWNSHIP,MIDLAND CHARTER TOWNSHIP,MIDLAND,2024-12-31,2024,2.0,False,,2025.0,,,,,
MI0004377,MI0004377,MIDLAND CHARTER TOWNSHIP,MIDLAND CHARTER TOWNSHIP,MIDLAND,2025-12-31,2025,2.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0004380,MI0004380,MILAN,MILAN,WASHTENAW,2018-12-31,2018,7.0,False,,2025.0,,,,,
MI0004380,MI0004380,MILAN,MILAN,WASHTENAW,2021-12-31,2021,4.0,False,7.0,2025.0,,,,,
MI0004380,MI0004380,MILAN,MILAN,WASHTENAW,2024-12-31,2024,5.0,False,9.0,2025.0,,,,,
MI0004390,MI0004390,"MILFORD, VILLAGE OF","MILFORD, VILLAGE OF",OAKLAND,2017-12-31,2017,4.0,False,,2025.0,,,,,
MI0004390,MI0004390,"MILFORD, VILLAGE OF","MILFORD, VILLAGE OF",OAKLAND,2020-12-31,2020,3.0,False,,2025.0,,,,,
MI0004390,MI0004390,"MILFORD, VILLAGE OF","MILFORD, VILLAGE OF",OAKLAND,2023-12-31,2023,4.0,False,24.0,2025.0,,,,,
MI0004390,MI0004390,"MILFORD, VILLAGE OF","MILFORD, VILLAGE OF",OAKLAND,2023-12-31,2023,4.0,False,24.0,2025.0,,,,,
MI0004397,MI0004397,"MILLERSBURG, VILLAGE OF","MILLERSBURG, VILLAGE OF",PRESQUE ISLE,2018-12-31,2018,2.0,False,,2025.0,,,,,
MI0004397,MI0004397,"MILLERSBURG, VILLAGE OF","MILLERSBURG, VILLAGE OF",PRESQUE ISLE,2021-12-31,2021,3.0,False,,2025.0,,,,,
MI0004397,MI0004397,"MILLERSBURG, VILLAGE OF","MILLERSBURG, VILLAGE OF",PRESQUE ISLE,2024-12-31,2024,3.0,False,,2025.0,,,,,
MI0004400,MI0004400,"MILLINGTON, VILLAGE OF","MILLINGTON, VILLAGE OF",TUSCOLA,2017-12-31,2017,0.0,False,,2025.0,,,,,
MI0004400,MI0004400,"MILLINGTON, VILLAGE OF","MILLINGTON, VILLAGE OF",TUSCOLA,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0004400,MI0004400,"MILLINGTON, VILLAGE OF","MILLINGTON, VILLAGE OF",TUSCOLA,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0004403,MI0004403,MILLPOINTE OF HARTLAND,MILLPOINTE OF HARTLAND,LIVINGSTON,2016-12-31,2016,1.0,False,,2025.0,,,,,
MI0004403,MI0004403,MILLPOINTE OF HARTLAND,MILLPOINTE OF HARTLAND,LIVINGSTON,2019-12-31,2019,2.0,False,,2025.0,,,,,
MI0004403,MI0004403,MILLPOINTE OF HARTLAND,MILLPOINTE OF HARTLAND,LIVINGSTON,2022-12-31,2022,2.0,False,,2025.0,,,,,
MI0004403,MI0004403,MILLPOINTE OF HARTLAND,MILLPOINTE OF HARTLAND,LIVINGSTON,2025-12-31,2025,1.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0004404,MI0004404,MILLS TOWNSHIP,MILLS TOWNSHIP,MIDLAND,2019-06-30,2019,2.0,False,,2025.0,,,,,
MI0004404,MI0004404,MILLS TOWNSHIP,MILLS TOWNSHIP,MIDLAND,2020-06-30,2020,6.0,False,,2025.0,,,,,
MI0004404,MI0004404,MILLS TOWNSHIP,MILLS TOWNSHIP,MIDLAND,2020-12-31,2020,3.0,False,,2025.0,,,,,
MI0004404,MI0004404,MILLS TOWNSHIP,MILLS TOWNSHIP,MIDLAND,2021-09-30,2021,20.0,True,,2025.0,,,,,
MI0004404,MI0004404,MILLS TOWNSHIP,MILLS TOWNSHIP,MIDLAND,2021-12-31,2021,20.0,True,,2025.0,,,,,
MI0004404,MI0004404,MILLS TOWNSHIP,MILLS TOWNSHIP,MIDLAND,2022-06-30,2022,4.0,False,,2025.0,,,,,
MI0004404,MI0004404,MILLS TOWNSHIP,MILLS TOWNSHIP,MIDLAND,2022-12-31,2022,4.0,False,,2025.0,,,,,
MI0004404,MI0004404,MILLS TOWNSHIP,MILLS TOWNSHIP,MIDLAND,2023-06-30,2023,8.0,False,,2025.0,,,,,
MI0004404,MI0004404,MILLS TOWNSHIP,MILLS TOWNSHIP,MIDLAND,2024-12-31,2024,3.0,False,,2025.0,,,,,
MI0004404,MI0004404,MILLS TOWNSHIP,MILLS TOWNSHIP,MIDLAND,2025-12-31,2025,3.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0004410,MI0004410,"MINDEN CITY, VILLAGE OF","MINDEN CITY, VILLAGE OF",SANILAC,2018-12-31,2018,6.0,False,,2025.0,,,,,
MI0004410,MI0004410,"MINDEN CITY, VILLAGE OF","MINDEN CITY, VILLAGE OF",SANILAC,2021-12-31,2021,7.0,False,,2025.0,,,,,
MI0004410,MI0004410,"MINDEN CITY, VILLAGE OF","MINDEN CITY, VILLAGE OF",SANILAC,2024-12-31,2024,6.0,False,,2025.0,,,,,
MI0004419,MI0004419,MAPLEWOOD AND STONE MANORS,MAPLEWOOD AND STONE MANORS,OSCODA,2018-12-31,2018,1.0,False,,2025.0,,,,,
MI0004419,MI0004419,MAPLEWOOD AND STONE MANORS,MAPLEWOOD AND STONE MANORS,OSCODA,2021-12-31,2021,0.0,False,,2025.0,,,,,
MI0004419,MI0004419,MAPLEWOOD AND STONE MANORS,MAPLEWOOD AND STONE MANORS,OSCODA,2024-12-31,2024,5.0,False,,2025.0,,,,,
MI0004428,MI0004428,MISTY COVE SENIOR APARTMENTS,MISTY COVE SENIOR APARTMENTS,EATON,2017-12-31,2017,0.0,False,,2025.0,,,,,
MI0004428,MI0004428,MISTY COVE SENIOR APARTMENTS,MISTY COVE SENIOR APARTMENTS,EATON,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0004428,MI0004428,MISTY COVE SENIOR APARTMENTS,MISTY COVE SENIOR APARTMENTS,EATON,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0004440,MI0004440,MONITOR TOWNSHIP,MONITOR TOWNSHIP,BAY,2019-06-30,2019,1.0,False,,2025.0,,,,,
MI0004440,MI0004440,MONITOR TOWNSHIP,MONITOR TOWNSHIP,BAY,2019-12-31,2019,1.0,False,,2025.0,,,,,
MI0004440,MI0004440,MONITOR TOWNSHIP,MONITOR TOWNSHIP,BAY,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0004440,MI0004440,MONITOR TOWNSHIP,MONITOR TOWNSHIP,BAY,2021-12-31,2021,0.0,False,,2025.0,,,,,
MI0004440,MI0004440,MONITOR TOWNSHIP,MONITOR TOWNSHIP,BAY,2022-12-31,2022,0.0,False,,2025.0,,,,,
MI0004440,MI0004440,MONITOR TOWNSHIP,MONITOR TOWNSHIP,BAY,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0004440,MI0004440,MONITOR TOWNSHIP,MONITOR TOWNSHIP,BAY,2024-12-31,2024,0.0,False,,2025.0,,,,,
MI0004450,MI0004450,MONROE,MONROE,MONROE,2016-12-31,2016,15.0,True,,2025.0,,,,,
MI0004450,MI0004450,MONROE,MONROE,MONROE,2019-12-31,2019,8.0,False,,2025.0,,,,,
MI0004450,MI0004450,MONROE,MONROE,MONROE,2020-12-31,2020,5.0,False,,2025.0,,,,,
MI0004450,MI0004450,MONROE,MONROE,MONROE,2021-12-31,2021,6.0,False,120.0,2025.0,,,,,
MI0004450,MI0004450,MONROE,MONROE,MONROE,2022-12-31,2022,4.0,False,82.0,2025.0,,,,,
MI0004450,MI0004450,MONROE,MONROE,MONROE,2023-12-31,2023,4.0,False,85.0,2025.0,,,,,
MI0004450,MI0004450,MONROE,MONROE,MONROE,2024-12-31,2024,3.0,False,52.0,2025.0,,,,,
MI0004450,MI0004450,MONROE,MONROE,MONROE,2025-12-31,2025,2.0,False,,2025.0,731.0,392.0,0.0,1123.0,True
MI0004455,MI0004455,MONROE SOUTH COUNTY,MONROE SOUTH COUNTY,MONROE,2017-12-31,2017,1.0,False,,2025.0,,,,,
MI0004455,MI0004455,MONROE SOUTH COUNTY,MONROE SOUTH COUNTY,MONROE,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0004455,MI0004455,MONROE SOUTH COUNTY,MONROE SOUTH COUNTY,MONROE,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0004455,MI0004455,MONROE SOUTH COUNTY,MONROE SOUTH COUNTY,MONROE,2021-12-31,2021,1.0,False,,2025.0,,,,,
MI0004455,MI0004455,MONROE SOUTH COUNTY,MONROE SOUTH COUNTY,MONROE,2022-12-31,2022,0.0,False,,2025.0,,,,,
MI0004455,MI0004455,MONROE SOUTH COUNTY,MONROE SOUTH COUNTY,MONROE,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0004455,MI0004455,MONROE SOUTH COUNTY,MONROE SOUTH COUNTY,MONROE,2024-12-31,2024,1.0,False,,2025.0,,,,,
MI0004455,MI0004455,MONROE SOUTH COUNTY,MONROE SOUTH COUNTY,MONROE,2025-12-31,2025,1.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0004470,MI0004470,MONTAGUE,MONTAGUE,MUSKEGON,2018-12-31,2018,4.0,False,,2025.0,,,,,
MI0004470,MI0004470,MONTAGUE,MONTAGUE,MUSKEGON,2021-12-31,2021,8.0,False,24.0,2025.0,,,,,
MI0004470,MI0004470,MONTAGUE,MONTAGUE,MUSKEGON,2024-12-31,2024,3.0,False,18.0,2025.0,,,,,
MI0004480,MI0004480,"MONTROSE, CITY OF","MONTROSE, CITY OF",GENESEE,2018-12-31,2018,0.0,False,,2025.0,,,,,
MI0004480,MI0004480,"MONTROSE, CITY OF","MONTROSE, CITY OF",GENESEE,2019-06-30,2019,0.0,False,,2025.0,,,,,
MI0004480,MI0004480,"MONTROSE, CITY OF","MONTROSE, CITY OF",GENESEE,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0004480,MI0004480,"MONTROSE, CITY OF","MONTROSE, CITY OF",GENESEE,2020-06-30,2020,0.0,False,,2025.0,,,,,
MI0004480,MI0004480,"MONTROSE, CITY OF","MONTROSE, CITY OF",GENESEE,2021-06-30,2021,0.0,False,,2025.0,,,,,
MI0004480,MI0004480,"MONTROSE, CITY OF","MONTROSE, CITY OF",GENESEE,2021-12-31,2021,0.0,False,,2025.0,,,,,
MI0004480,MI0004480,"MONTROSE, CITY OF","MONTROSE, CITY OF",GENESEE,2024-12-31,2024,0.0,False,7.0,2025.0,,,,,
MI0004490,MI0004490,MORENCI,MORENCI,LENAWEE,2018-12-31,2018,1.0,False,,2025.0,,,,,
MI0004490,MI0004490,MORENCI,MORENCI,LENAWEE,2020-06-30,2020,2.0,False,,2025.0,,,,,
MI0004490,MI0004490,MORENCI,MORENCI,LENAWEE,2020-12-31,2020,4.0,False,,2025.0,,,,,
MI0004490,MI0004490,MORENCI,MORENCI,LENAWEE,2021-12-31,2021,2.0,False,2.0,2025.0,,,,,
MI0004490,MI0004490,MORENCI,MORENCI,LENAWEE,2022-12-31,2022,3.0,False,,2025.0,,,,,
MI0004490,MI0004490,MORENCI,MORENCI,LENAWEE,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0004490,MI0004490,MORENCI,MORENCI,LENAWEE,2024-12-31,2024,0.0,False,65.0,2025.0,,,,,
MI0004510,MI0004510,"MOUNT CLEMENS, CITY OF","MOUNT CLEMENS, CITY OF",MACOMB,2017-12-31,2017,3.0,False,,2025.0,,,,,
MI0004510,MI0004510,"MOUNT CLEMENS, CITY OF","MOUNT CLEMENS, CITY OF",MACOMB,2019-12-31,2019,5.0,False,,2025.0,,,,,
MI0004510,MI0004510,"MOUNT CLEMENS, CITY OF","MOUNT CLEMENS, CITY OF",MACOMB,2020-12-31,2020,2.0,False,,2025.0,,,,,
MI0004510,MI0004510,"MOUNT CLEMENS, CITY OF","MOUNT CLEMENS, CITY OF",MACOMB,2021-12-31,2021,3.0,False,11.0,2025.0,,,,,
MI0004510,MI0004510,"MOUNT CLEMENS, CITY OF","MOUNT CLEMENS, CITY OF",MACOMB,2022-12-31,2022,3.0,False,25.0,2025.0,,,,,
MI0004510,MI0004510,"MOUNT CLEMENS, CITY OF","MOUNT CLEMENS, CITY OF",MACOMB,2023-12-31,2023,2.0,False,13.0,2025.0,,,,,
MI0004510,MI0004510,"MOUNT CLEMENS, CITY OF","MOUNT CLEMENS, CITY OF",MACOMB,2024-12-31,2024,1.0,False,35.0,2025.0,,,,,
MI0004510,MI0004510,"MOUNT CLEMENS, CITY OF","MOUNT CLEMENS, CITY OF",MACOMB,2025-12-31,2025,2.0,False,,2025.0,779.0,66.0,1817.0,2662.0,True
MI0004520,MI0004520,"MOUNT MORRIS, CITY OF","MOUNT MORRIS, CITY OF",GENESEE,2018-12-31,2018,5.0,False,,2025.0,,,,,
MI0004520,MI0004520,"MOUNT MORRIS, CITY OF","MOUNT MORRIS, CITY OF",GENESEE,2019-06-30,2019,5.0,False,,2025.0,,,,,
MI0004520,MI0004520,"MOUNT MORRIS, CITY OF","MOUNT MORRIS, CITY OF",GENESEE,2019-12-31,2019,4.0,False,,2025.0,,,,,
MI0004520,MI0004520,"MOUNT MORRIS, CITY OF","MOUNT MORRIS, CITY OF",GENESEE,2020-06-30,2020,4.0,False,,2025.0,,,,,
MI0004520,MI0004520,"MOUNT MORRIS, CITY OF","MOUNT MORRIS, CITY OF",GENESEE,2020-12-31,2020,8.0,False,,2025.0,,,,,
MI0004520,MI0004520,"MOUNT MORRIS, CITY OF","MOUNT MORRIS, CITY OF",GENESEE,2021-06-30,2021,2.0,False,4.0,2025.0,,,,,
MI0004520,MI0004520,"MOUNT MORRIS, CITY OF","MOUNT MORRIS, CITY OF",GENESEE,2021-12-31,2021,6.0,False,4.0,2025.0,,,,,
MI0004520,MI0004520,"MOUNT MORRIS, CITY OF","MOUNT MORRIS, CITY OF",GENESEE,2022-06-30,2022,5.0,False,5.0,2025.0,,,,,
MI0004520,MI0004520,"MOUNT MORRIS, CITY OF","MOUNT MORRIS, CITY OF",GENESEE,2023-12-31,2023,4.0,False,6.0,2025.0,,,,,
MI0004520,MI0004520,"MOUNT MORRIS, CITY OF","MOUNT MORRIS, CITY OF",GENESEE,2024-12-31,2024,1.0,False,6.0,2025.0,,,,,
MI0004520,MI0004520,"MOUNT MORRIS, CITY OF","MOUNT MORRIS, CITY OF",GENESEE,2025-12-31,2025,2.0,False,,2025.0,63.0,59.0,149.0,271.0,True
MI0004530,MI0004530,MOUNT PLEASANT,MOUNT PLEASANT,ISABELLA,2018-12-31,2018,0.0,False,,2025.0,,,,,
MI0004530,MI0004530,MOUNT PLEASANT,MOUNT PLEASANT,ISABELLA,2021-12-31,2021,1.0,False,1.0,2025.0,,,,,
MI0004530,MI0004530,MOUNT PLEASANT,MOUNT PLEASANT,ISABELLA,2024-12-31,2024,1.0,False,1.0,2025.0,,,,,
MI0004550,MI0004550,MUIR,MUIR,IONIA,2018-12-31,2018,2.0,False,,2025.0,,,,,
MI0004550,MI0004550,MUIR,MUIR,IONIA,2021-12-31,2021,3.0,False,1.0,2025.0,,,,,
MI0004550,MI0004550,MUIR,MUIR,IONIA,2024-12-31,2024,2.0,False,,2025.0,,,,,
MI0004560,MI0004560,MUNISING,MUNISING,ALGER,2018-12-31,2018,3.0,False,,2025.0,,,,,
MI0004560,MI0004560,MUNISING,MUNISING,ALGER,2021-12-31,2021,2.0,False,10.0,2025.0,,,,,
MI0004560,MI0004560,MUNISING,MUNISING,ALGER,2024-12-31,2024,2.0,False,8.0,2025.0,,,,,
MI0004561,MI0004561,MUNISING INDUSTRIAL PARK,MUNISING INDUSTRIAL PARK,ALGER,2018-12-31,2018,3.0,False,,2025.0,,,,,
MI0004561,MI0004561,MUNISING INDUSTRIAL PARK,MUNISING INDUSTRIAL PARK,ALGER,2021-12-31,2021,1.0,False,,2025.0,,,,,
MI0004561,MI0004561,MUNISING INDUSTRIAL PARK,MUNISING INDUSTRIAL PARK,ALGER,2024-12-31,2024,1.0,False,,2025.0,,,,,
MI0004570,MI0004570,MUSKEGON,MUSKEGON,MUSKEGON,2017-12-31,2017,3.0,False,,2025.0,,,,,
MI0004570,MI0004570,MUSKEGON,MUSKEGON,MUSKEGON,2020-12-31,2020,4.0,False,,2025.0,,,,,
MI0004570,MI0004570,MUSKEGON,MUSKEGON,MUSKEGON,2023-12-31,2023,5.0,False,446.0,2025.0,,,,,
MI0004577,MI0004577,MUSK CO NORTHSIDE WATER SYSTEM,MUSK CO NORTHSIDE WATER SYSTEM,MUSKEGON,2017-12-31,2017,2.0,False,,2025.0,,,,,
MI0004577,MI0004577,MUSK CO NORTHSIDE WATER SYSTEM,MUSK CO NORTHSIDE WATER SYSTEM,MUSKEGON,2020-12-31,2020,2.0,False,,2025.0,,,,,
MI0004577,MI0004577,MUSK CO NORTHSIDE WATER SYSTEM,MUSK CO NORTHSIDE WATER SYSTEM,MUSKEGON,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0004580,MI0004580,MUSKEGON HEIGHTS,MUSKEGON HEIGHTS,MUSKEGON,2017-12-31,2017,3.0,False,,2025.0,,,,,
MI0004580,MI0004580,MUSKEGON HEIGHTS,MUSKEGON HEIGHTS,MUSKEGON,2020-12-31,2020,3.0,False,,2025.0,,,,,
